MoveNumber,Player,PlayerRating,FEN,SAN,UCI,Result
7,White,1482,rnbqkbnr/ppp2ppp/8/3p4/8/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4,Nc3,b1c3,0-1
8,Black,1508,rnbqkbnr/ppp2ppp/8/3p4/8/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 1 4,Nf6,g8f6,0-1
9,White,1482,rnbqkb1r/ppp2ppp/5n2/3p4/8/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 2 5,Qe2+,d1e2,0-1
10,Black,1508,rnbqkb1r/ppp2ppp/5n2/3p4/8/2N2N2/PPPPQPPP/R1B1KB1R b KQkq - 3 5,Be7,f8e7,0-1
11,White,1482,rnbqk2r/ppp1bppp/5n2/3p4/8/2N2N2/PPPPQPPP/R1B1KB1R w KQkq - 4 6,d4,d2d4,0-1
12,Black,1508,rnbqk2r/ppp1bppp/5n2/3p4/3P4/2N2N2/PPP1QPPP/R1B1KB1R b KQkq - 0 6,h6,h7h6,0-1
13,White,1482,rnbqk2r/ppp1bpp1/5n1p/3p4/3P4/2N2N2/PPP1QPPP/R1B1KB1R w KQkq - 0 7,Bf4,c1f4,0-1
14,Black,1508,rnbqk2r/ppp1bpp1/5n1p/3p4/3P1B2/2N2N2/PPP1QPPP/R3KB1R b KQkq - 1 7,c6,c7c6,0-1
15,White,1482,rnbqk2r/pp2bpp1/2p2n1p/3p4/3P1B2/2N2N2/PPP1QPPP/R3KB1R w KQkq - 0 8,b4,b2b4,0-1
16,Black,1508,rnbqk2r/pp2bpp1/2p2n1p/3p4/1P1P1B2/2N2N2/P1P1QPPP/R3KB1R b KQkq - 0 8,O-O,e8g8,0-1
17,White,1482,rnbq1rk1/pp2bpp1/2p2n1p/3p4/1P1P1B2/2N2N2/P1P1QPPP/R3KB1R w KQ - 1 9,b5,b4b5,0-1
18,Black,1508,rnbq1rk1/pp2bpp1/2p2n1p/1P1p4/3P1B2/2N2N2/P1P1QPPP/R3KB1R b KQ - 0 9,Qa5,d8a5,0-1
19,White,1482,rnb2rk1/pp2bpp1/2p2n1p/qP1p4/3P1B2/2N2N2/P1P1QPPP/R3KB1R w KQ - 1 10,O-O-O,e1c1,0-1
20,Black,1508,rnb2rk1/pp2bpp1/2p2n1p/qP1p4/3P1B2/2N2N2/P1P1QPPP/2KR1B1R b - - 2 10,Qxc3,a5c3,0-1
21,White,1482,rnb2rk1/pp2bpp1/2p2n1p/1P1p4/3P1B2/2q2N2/P1P1QPPP/2KR1B1R w - - 0 11,Qxe7,e2e7,0-1
22,Black,1508,rnb2rk1/pp2Qpp1/2p2n1p/1P1p4/3P1B2/2q2N2/P1P2PPP/2KR1B1R b - - 0 11,Re8,f8e8,0-1
23,White,1482,rnb1r1k1/pp2Qpp1/2p2n1p/1P1p4/3P1B2/2q2N2/P1P2PPP/2KR1B1R w - - 1 12,Qc7,e7c7,0-1
24,Black,1508,rnb1r1k1/ppQ2pp1/2p2n1p/1P1p4/3P1B2/2q2N2/P1P2PPP/2KR1B1R b - - 2 12,Ne4,f6e4,0-1
25,White,1482,rnb1r1k1/ppQ2pp1/2p4p/1P1p4/3PnB2/2q2N2/P1P2PPP/2KR1B1R w - - 3 13,Ne5,f3e5,0-1
26,Black,1508,rnb1r1k1/ppQ2pp1/2p4p/1P1pN3/3PnB2/2q5/P1P2PPP/2KR1B1R b - - 4 13,Qa1#,c3a1,0-1
1,White,1518,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,d4,d2d4,1-0
2,Black,1514,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,e6,e7e6,1-0
3,White,1518,rnbqkbnr/pppp1ppp/4p3/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,e4,e2e4,1-0
4,Black,1514,rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,d5,d7d5,1-0
5,White,1518,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,e5,e4e5,1-0
6,Black,1514,rnbqkbnr/ppp2ppp/4p3/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,c5,c7c5,1-0
7,White,1518,rnbqkbnr/pp3ppp/4p3/2ppP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4,c3,c2c3,1-0
8,Black,1514,rnbqkbnr/pp3ppp/4p3/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR b KQkq - 0 4,Qb6,d8b6,1-0
9,White,1518,rnb1kbnr/pp3ppp/1q2p3/2ppP3/3P4/2P5/PP3PPP/RNBQKBNR w KQkq - 1 5,Be3,c1e3,1-0
10,Black,1514,rnb1kbnr/pp3ppp/1q2p3/2ppP3/3P4/2P1B3/PP3PPP/RN1QKBNR b KQkq - 2 5,Qxb2,b6b2,1-0
11,White,1518,rnb1kbnr/pp3ppp/4p3/2ppP3/3P4/2P1B3/Pq3PPP/RN1QKBNR w KQkq - 0 6,Nd2,b1d2,1-0
12,Black,1514,rnb1kbnr/pp3ppp/4p3/2ppP3/3P4/2P1B3/Pq1N1PPP/R2QKBNR b KQkq - 1 6,Qxc3,b2c3,1-0
13,White,1518,rnb1kbnr/pp3ppp/4p3/2ppP3/3P4/2q1B3/P2N1PPP/R2QKBNR w KQkq - 0 7,dxc5,d4c5,1-0
14,Black,1514,rnb1kbnr/pp3ppp/4p3/2PpP3/8/2q1B3/P2N1PPP/R2QKBNR b KQkq - 0 7,Nc6,b8c6,1-0
15,White,1518,r1b1kbnr/pp3ppp/2n1p3/2PpP3/8/2q1B3/P2N1PPP/R2QKBNR w KQkq - 1 8,Rc1,a1c1,1-0
16,Black,1514,r1b1kbnr/pp3ppp/2n1p3/2PpP3/8/2q1B3/P2N1PPP/2RQKBNR b Kkq - 2 8,Qxe5,c3e5,1-0
17,White,1518,r1b1kbnr/pp3ppp/2n1p3/2Ppq3/8/4B3/P2N1PPP/2RQKBNR w Kkq - 0 9,Ngf3,g1f3,1-0
18,Black,1514,r1b1kbnr/pp3ppp/2n1p3/2Ppq3/8/4BN2/P2N1PPP/2RQKB1R b Kkq - 1 9,Qc7,e5c7,1-0
19,White,1518,r1b1kbnr/ppq2ppp/2n1p3/2Pp4/8/4BN2/P2N1PPP/2RQKB1R w Kkq - 2 10,Bb5,f1b5,1-0
20,Black,1514,r1b1kbnr/ppq2ppp/2n1p3/1BPp4/8/4BN2/P2N1PPP/2RQK2R b Kkq - 3 10,Ne7,g8e7,1-0
21,White,1518,r1b1kb1r/ppq1nppp/2n1p3/1BPp4/8/4BN2/P2N1PPP/2RQK2R w Kkq - 4 11,O-O,e1g1,1-0
22,Black,1514,r1b1kb1r/ppq1nppp/2n1p3/1BPp4/8/4BN2/P2N1PPP/2RQ1RK1 b kq - 5 11,Nf5,e7f5,1-0
23,White,1518,r1b1kb1r/ppq2ppp/2n1p3/1BPp1n2/8/4BN2/P2N1PPP/2RQ1RK1 w kq - 6 12,Bg5,e3g5,1-0
24,Black,1514,r1b1kb1r/ppq2ppp/2n1p3/1BPp1nB1/8/5N2/P2N1PPP/2RQ1RK1 b kq - 7 12,Be7,f8e7,1-0
25,White,1518,r1b1k2r/ppq1bppp/2n1p3/1BPp1nB1/8/5N2/P2N1PPP/2RQ1RK1 w kq - 8 13,Bxe7,g5e7,1-0
26,Black,1514,r1b1k2r/ppq1Bppp/2n1p3/1BPp1n2/8/5N2/P2N1PPP/2RQ1RK1 b kq - 0 13,Qxe7,c7e7,1-0
27,White,1518,r1b1k2r/pp2qppp/2n1p3/1BPp1n2/8/5N2/P2N1PPP/2RQ1RK1 w kq - 0 14,Re1,f1e1,1-0
28,Black,1514,r1b1k2r/pp2qppp/2n1p3/1BPp1n2/8/5N2/P2N1PPP/2RQR1K1 b kq - 1 14,O-O,e8g8,1-0
29,White,1518,r1b2rk1/pp2qppp/2n1p3/1BPp1n2/8/5N2/P2N1PPP/2RQR1K1 w - - 2 15,Nb3,d2b3,1-0
30,Black,1514,r1b2rk1/pp2qppp/2n1p3/1BPp1n2/8/1N3N2/P4PPP/2RQR1K1 b - - 3 15,Nh6,f5h6,1-0
31,White,1518,r1b2rk1/pp2qppp/2n1p2n/1BPp4/8/1N3N2/P4PPP/2RQR1K1 w - - 4 16,Bxc6,b5c6,1-0
32,Black,1514,r1b2rk1/pp2qppp/2B1p2n/2Pp4/8/1N3N2/P4PPP/2RQR1K1 b - - 0 16,bxc6,b7c6,1-0
33,White,1518,r1b2rk1/p3qppp/2p1p2n/2Pp4/8/1N3N2/P4PPP/2RQR1K1 w - - 0 17,Na5,b3a5,1-0
34,Black,1514,r1b2rk1/p3qppp/2p1p2n/N1Pp4/8/5N2/P4PPP/2RQR1K1 b - - 1 17,Qc7,e7c7,1-0
35,White,1518,r1b2rk1/p1q2ppp/2p1p2n/N1Pp4/8/5N2/P4PPP/2RQR1K1 w - - 2 18,Nb3,a5b3,1-0
36,Black,1514,r1b2rk1/p1q2ppp/2p1p2n/2Pp4/8/1N3N2/P4PPP/2RQR1K1 b - - 3 18,Ng4,h6g4,1-0
37,White,1518,r1b2rk1/p1q2ppp/2p1p3/2Pp4/6n1/1N3N2/P4PPP/2RQR1K1 w - - 4 19,h3,h2h3,1-0
38,Black,1514,r1b2rk1/p1q2ppp/2p1p3/2Pp4/6n1/1N3N1P/P4PP1/2RQR1K1 b - - 0 19,Nf6,g4f6,1-0
39,White,1518,r1b2rk1/p1q2ppp/2p1pn2/2Pp4/8/1N3N1P/P4PP1/2RQR1K1 w - - 1 20,Qd3,d1d3,1-0
40,Black,1514,r1b2rk1/p1q2ppp/2p1pn2/2Pp4/8/1N1Q1N1P/P4PP1/2R1R1K1 b - - 2 20,Ne4,f6e4,1-0
41,White,1518,r1b2rk1/p1q2ppp/2p1p3/2Pp4/4n3/1N1Q1N1P/P4PP1/2R1R1K1 w - - 3 21,Nbd2,b3d2,1-0
42,Black,1514,r1b2rk1/p1q2ppp/2p1p3/2Pp4/4n3/3Q1N1P/P2N1PP1/2R1R1K1 b - - 4 21,a5,a7a5,1-0
43,White,1518,r1b2rk1/2q2ppp/2p1p3/p1Pp4/4n3/3Q1N1P/P2N1PP1/2R1R1K1 w - - 0 22,Nxe4,d2e4,1-0
44,Black,1514,r1b2rk1/2q2ppp/2p1p3/p1Pp4/4N3/3Q1N1P/P4PP1/2R1R1K1 b - - 0 22,dxe4,d5e4,1-0
45,White,1518,r1b2rk1/2q2ppp/2p1p3/p1P5/4p3/3Q1N1P/P4PP1/2R1R1K1 w - - 0 23,Qxe4,d3e4,1-0
1,White,1508,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,d4,d2d4,1-0
2,Black,1558,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d5,d7d5,1-0
3,White,1508,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,e4,e2e4,1-0
4,Black,1558,rnbqkbnr/ppp1pppp/8/3p4/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,dxe4,d5e4,1-0
5,White,1508,rnbqkbnr/ppp1pppp/8/8/3Pp3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,f3,f2f3,1-0
6,Black,1558,rnbqkbnr/ppp1pppp/8/8/3Pp3/5P2/PPP3PP/RNBQKBNR b KQkq - 0 3,exf3,e4f3,1-0
7,White,1508,rnbqkbnr/ppp1pppp/8/8/3P4/5p2/PPP3PP/RNBQKBNR w KQkq - 0 4,Nxf3,g1f3,1-0
8,Black,1558,rnbqkbnr/ppp1pppp/8/8/3P4/5N2/PPP3PP/RNBQKB1R b KQkq - 0 4,b6,b7b6,1-0
9,White,1508,rnbqkbnr/p1p1pppp/1p6/8/3P4/5N2/PPP3PP/RNBQKB1R w KQkq - 0 5,Bc4,f1c4,1-0
10,Black,1558,rnbqkbnr/p1p1pppp/1p6/8/2BP4/5N2/PPP3PP/RNBQK2R b KQkq - 1 5,e6,e7e6,1-0
11,White,1508,rnbqkbnr/p1p2ppp/1p2p3/8/2BP4/5N2/PPP3PP/RNBQK2R w KQkq - 0 6,Bd3,c4d3,1-0
12,Black,1558,rnbqkbnr/p1p2ppp/1p2p3/8/3P4/3B1N2/PPP3PP/RNBQK2R b KQkq - 1 6,Bb7,c8b7,1-0
13,White,1508,rn1qkbnr/pbp2ppp/1p2p3/8/3P4/3B1N2/PPP3PP/RNBQK2R w KQkq - 2 7,c3,c2c3,1-0
14,Black,1558,rn1qkbnr/pbp2ppp/1p2p3/8/3P4/2PB1N2/PP4PP/RNBQK2R b KQkq - 0 7,Nc6,b8c6,1-0
15,White,1508,r2qkbnr/pbp2ppp/1pn1p3/8/3P4/2PB1N2/PP4PP/RNBQK2R w KQkq - 1 8,O-O,e1g1,1-0
16,Black,1558,r2qkbnr/pbp2ppp/1pn1p3/8/3P4/2PB1N2/PP4PP/RNBQ1RK1 b kq - 2 8,Qd7,d8d7,1-0
17,White,1508,r3kbnr/pbpq1ppp/1pn1p3/8/3P4/2PB1N2/PP4PP/RNBQ1RK1 w kq - 3 9,a4,a2a4,1-0
18,Black,1558,r3kbnr/pbpq1ppp/1pn1p3/8/P2P4/2PB1N2/1P4PP/RNBQ1RK1 b kq - 0 9,Bd6,f8d6,1-0
19,White,1508,r3k1nr/pbpq1ppp/1pnbp3/8/P2P4/2PB1N2/1P4PP/RNBQ1RK1 w kq - 1 10,Na3,b1a3,1-0
20,Black,1558,r3k1nr/pbpq1ppp/1pnbp3/8/P2P4/N1PB1N2/1P4PP/R1BQ1RK1 b kq - 2 10,Nf6,g8f6,1-0
21,White,1508,r3k2r/pbpq1ppp/1pnbpn2/8/P2P4/N1PB1N2/1P4PP/R1BQ1RK1 w kq - 3 11,Bd2,c1d2,1-0
22,Black,1558,r3k2r/pbpq1ppp/1pnbpn2/8/P2P4/N1PB1N2/1P1B2PP/R2Q1RK1 b kq - 4 11,h6,h7h6,1-0
23,White,1508,r3k2r/pbpq1pp1/1pnbpn1p/8/P2P4/N1PB1N2/1P1B2PP/R2Q1RK1 w kq - 0 12,Qc1,d1c1,1-0
24,Black,1558,r3k2r/pbpq1pp1/1pnbpn1p/8/P2P4/N1PB1N2/1P1B2PP/R1Q2RK1 b kq - 1 12,O-O-O,e8c8,1-0
25,White,1508,2kr3r/pbpq1pp1/1pnbpn1p/8/P2P4/N1PB1N2/1P1B2PP/R1Q2RK1 w - - 2 13,Nc4,a3c4,1-0
26,Black,1558,2kr3r/pbpq1pp1/1pnbpn1p/8/P1NP4/2PB1N2/1P1B2PP/R1Q2RK1 b - - 3 13,g5,g7g5,1-0
27,White,1508,2kr3r/pbpq1p2/1pnbpn1p/6p1/P1NP4/2PB1N2/1P1B2PP/R1Q2RK1 w - - 0 14,a5,a4a5,1-0
28,Black,1558,2kr3r/pbpq1p2/1pnbpn1p/P5p1/2NP4/2PB1N2/1P1B2PP/R1Q2RK1 b - - 0 14,b5,b6b5,1-0
29,White,1508,2kr3r/pbpq1p2/2nbpn1p/Pp4p1/2NP4/2PB1N2/1P1B2PP/R1Q2RK1 w - - 0 15,Nce5,c4e5,1-0
30,Black,1558,2kr3r/pbpq1p2/2nbpn1p/Pp2N1p1/3P4/2PB1N2/1P1B2PP/R1Q2RK1 b - - 1 15,a6,a7a6,1-0
31,White,1508,2kr3r/1bpq1p2/p1nbpn1p/Pp2N1p1/3P4/2PB1N2/1P1B2PP/R1Q2RK1 w - - 0 16,Nxd7,e5d7,1-0
32,Black,1558,2kr3r/1bpN1p2/p1nbpn1p/Pp4p1/3P4/2PB1N2/1P1B2PP/R1Q2RK1 b - - 0 16,Rxd7,d8d7,1-0
33,White,1508,2k4r/1bpr1p2/p1nbpn1p/Pp4p1/3P4/2PB1N2/1P1B2PP/R1Q2RK1 w - - 0 17,c4,c3c4,1-0
34,Black,1558,2k4r/1bpr1p2/p1nbpn1p/Pp4p1/2PP4/3B1N2/1P1B2PP/R1Q2RK1 b - - 0 17,Na7,c6a7,1-0
35,White,1508,2k4r/nbpr1p2/p2bpn1p/Pp4p1/2PP4/3B1N2/1P1B2PP/R1Q2RK1 w - - 1 18,c5,c4c5,1-0
36,Black,1558,2k4r/nbpr1p2/p2bpn1p/PpP3p1/3P4/3B1N2/1P1B2PP/R1Q2RK1 b - - 0 18,Be7,d6e7,1-0
37,White,1508,2k4r/nbprbp2/p3pn1p/PpP3p1/3P4/3B1N2/1P1B2PP/R1Q2RK1 w - - 1 19,Ne5,f3e5,1-0
38,Black,1558,2k4r/nbprbp2/p3pn1p/PpP1N1p1/3P4/3B4/1P1B2PP/R1Q2RK1 b - - 2 19,Rd5,d7d5,1-0
1,White,1482,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e3,e2e3,1-0
2,Black,1514,rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e6,e7e6,1-0
3,White,1482,rnbqkbnr/pppp1ppp/4p3/8/8/4P3/PPPP1PPP/RNBQKBNR w KQkq - 0 2,b3,b2b3,1-0
4,Black,1514,rnbqkbnr/pppp1ppp/4p3/8/8/1P2P3/P1PP1PPP/RNBQKBNR b KQkq - 0 2,d5,d7d5,1-0
5,White,1482,rnbqkbnr/ppp2ppp/4p3/3p4/8/1P2P3/P1PP1PPP/RNBQKBNR w KQkq - 0 3,Bb2,c1b2,1-0
6,Black,1514,rnbqkbnr/ppp2ppp/4p3/3p4/8/1P2P3/PBPP1PPP/RN1QKBNR b KQkq - 1 3,Nf6,g8f6,1-0
7,White,1482,rnbqkb1r/ppp2ppp/4pn2/3p4/8/1P2P3/PBPP1PPP/RN1QKBNR w KQkq - 2 4,Bb5+,f1b5,1-0
8,Black,1514,rnbqkb1r/ppp2ppp/4pn2/1B1p4/8/1P2P3/PBPP1PPP/RN1QK1NR b KQkq - 3 4,c6,c7c6,1-0
9,White,1482,rnbqkb1r/pp3ppp/2p1pn2/1B1p4/8/1P2P3/PBPP1PPP/RN1QK1NR w KQkq - 0 5,Bd3,b5d3,1-0
10,Black,1514,rnbqkb1r/pp3ppp/2p1pn2/3p4/8/1P1BP3/PBPP1PPP/RN1QK1NR b KQkq - 1 5,Bd6,f8d6,1-0
11,White,1482,rnbqk2r/pp3ppp/2pbpn2/3p4/8/1P1BP3/PBPP1PPP/RN1QK1NR w KQkq - 2 6,Nf3,g1f3,1-0
12,Black,1514,rnbqk2r/pp3ppp/2pbpn2/3p4/8/1P1BPN2/PBPP1PPP/RN1QK2R b KQkq - 3 6,h6,h7h6,1-0
13,White,1482,rnbqk2r/pp3pp1/2pbpn1p/3p4/8/1P1BPN2/PBPP1PPP/RN1QK2R w KQkq - 0 7,c4,c2c4,1-0
14,Black,1514,rnbqk2r/pp3pp1/2pbpn1p/3p4/2P5/1P1BPN2/PB1P1PPP/RN1QK2R b KQkq - 0 7,Nbd7,b8d7,1-0
15,White,1482,r1bqk2r/pp1n1pp1/2pbpn1p/3p4/2P5/1P1BPN2/PB1P1PPP/RN1QK2R w KQkq - 1 8,Nc3,b1c3,1-0
16,Black,1514,r1bqk2r/pp1n1pp1/2pbpn1p/3p4/2P5/1PNBPN2/PB1P1PPP/R2QK2R b KQkq - 2 8,O-O,e8g8,1-0
17,White,1482,r1bq1rk1/pp1n1pp1/2pbpn1p/3p4/2P5/1PNBPN2/PB1P1PPP/R2QK2R w KQ - 3 9,O-O,e1g1,1-0
18,Black,1514,r1bq1rk1/pp1n1pp1/2pbpn1p/3p4/2P5/1PNBPN2/PB1P1PPP/R2Q1RK1 b - - 4 9,Qc7,d8c7,1-0
19,White,1482,r1b2rk1/ppqn1pp1/2pbpn1p/3p4/2P5/1PNBPN2/PB1P1PPP/R2Q1RK1 w - - 5 10,cxd5,c4d5,1-0
20,Black,1514,r1b2rk1/ppqn1pp1/2pbpn1p/3P4/8/1PNBPN2/PB1P1PPP/R2Q1RK1 b - - 0 10,exd5,e6d5,1-0
21,White,1482,r1b2rk1/ppqn1pp1/2pb1n1p/3p4/8/1PNBPN2/PB1P1PPP/R2Q1RK1 w - - 0 11,Rc1,a1c1,1-0
22,Black,1514,r1b2rk1/ppqn1pp1/2pb1n1p/3p4/8/1PNBPN2/PB1P1PPP/2RQ1RK1 b - - 1 11,Ng4,f6g4,1-0
23,White,1482,r1b2rk1/ppqn1pp1/2pb3p/3p4/6n1/1PNBPN2/PB1P1PPP/2RQ1RK1 w - - 2 12,Qc2,d1c2,1-0
24,Black,1514,r1b2rk1/ppqn1pp1/2pb3p/3p4/6n1/1PNBPN2/PBQP1PPP/2R2RK1 b - - 3 12,Bxh2+,d6h2,1-0
25,White,1482,r1b2rk1/ppqn1pp1/2p4p/3p4/6n1/1PNBPN2/PBQP1PPb/2R2RK1 w - - 0 13,Kh1,g1h1,1-0
26,Black,1514,r1b2rk1/ppqn1pp1/2p4p/3p4/6n1/1PNBPN2/PBQP1PPb/2R2R1K b - - 1 13,Bd6,h2d6,1-0
27,White,1482,r1b2rk1/ppqn1pp1/2pb3p/3p4/6n1/1PNBPN2/PBQP1PP1/2R2R1K w - - 2 14,Nxd5,c3d5,1-0
28,Black,1514,r1b2rk1/ppqn1pp1/2pb3p/3N4/6n1/1P1BPN2/PBQP1PP1/2R2R1K b - - 0 14,cxd5,c6d5,1-0
29,White,1482,r1b2rk1/ppqn1pp1/3b3p/3p4/6n1/1P1BPN2/PBQP1PP1/2R2R1K w - - 0 15,Qxc7,c2c7,1-0
30,Black,1514,r1b2rk1/ppQn1pp1/3b3p/3p4/6n1/1P1BPN2/PB1P1PP1/2R2R1K b - - 0 15,Bxc7,d6c7,1-0
31,White,1482,r1b2rk1/ppbn1pp1/7p/3p4/6n1/1P1BPN2/PB1P1PP1/2R2R1K w - - 0 16,Rxc7,c1c7,1-0
32,Black,1514,r1b2rk1/ppRn1pp1/7p/3p4/6n1/1P1BPN2/PB1P1PP1/5R1K b - - 0 16,Ndf6,d7f6,1-0
33,White,1482,r1b2rk1/ppR2pp1/5n1p/3p4/6n1/1P1BPN2/PB1P1PP1/5R1K w - - 1 17,Ne5,f3e5,1-0
34,Black,1514,r1b2rk1/ppR2pp1/5n1p/3pN3/6n1/1P1BP3/PB1P1PP1/5R1K b - - 2 17,Nxe5,g4e5,1-0
35,White,1482,r1b2rk1/ppR2pp1/5n1p/3pn3/8/1P1BP3/PB1P1PP1/5R1K w - - 0 18,Bxe5,b2e5,1-0
1,White,1507,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,d4,d2d4,1-0
2,Black,1549,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,c6,c7c6,1-0
3,White,1507,rnbqkbnr/pp1ppppp/2p5/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,e4,e2e4,1-0
4,Black,1549,rnbqkbnr/pp1ppppp/2p5/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,d5,d7d5,1-0
5,White,1507,rnbqkbnr/pp2pppp/2p5/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,Nc3,b1c3,1-0
6,Black,1549,rnbqkbnr/pp2pppp/2p5/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3,dxe4,d5e4,1-0
7,White,1507,rnbqkbnr/pp2pppp/2p5/8/3Pp3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4,f3,f2f3,1-0
8,Black,1549,rnbqkbnr/pp2pppp/2p5/8/3Pp3/2N2P2/PPP3PP/R1BQKBNR b KQkq - 0 4,Nf6,g8f6,1-0
9,White,1507,rnbqkb1r/pp2pppp/2p2n2/8/3Pp3/2N2P2/PPP3PP/R1BQKBNR w KQkq - 1 5,fxe4,f3e4,1-0
10,Black,1549,rnbqkb1r/pp2pppp/2p2n2/8/3PP3/2N5/PPP3PP/R1BQKBNR b KQkq - 0 5,e5,e7e5,1-0
11,White,1507,rnbqkb1r/pp3ppp/2p2n2/4p3/3PP3/2N5/PPP3PP/R1BQKBNR w KQkq - 0 6,Bd3,f1d3,1-0
12,Black,1549,rnbqkb1r/pp3ppp/2p2n2/4p3/3PP3/2NB4/PPP3PP/R1BQK1NR b KQkq - 1 6,Qxd4,d8d4,1-0
13,White,1507,rnb1kb1r/pp3ppp/2p2n2/4p3/3qP3/2NB4/PPP3PP/R1BQK1NR w KQkq - 0 7,Nf3,g1f3,1-0
14,Black,1549,rnb1kb1r/pp3ppp/2p2n2/4p3/3qP3/2NB1N2/PPP3PP/R1BQK2R b KQkq - 1 7,Qd6,d4d6,1-0
15,White,1507,rnb1kb1r/pp3ppp/2pq1n2/4p3/4P3/2NB1N2/PPP3PP/R1BQK2R w KQkq - 2 8,O-O,e1g1,1-0
16,Black,1549,rnb1kb1r/pp3ppp/2pq1n2/4p3/4P3/2NB1N2/PPP3PP/R1BQ1RK1 b kq - 3 8,Bg4,c8g4,1-0
17,White,1507,rn2kb1r/pp3ppp/2pq1n2/4p3/4P1b1/2NB1N2/PPP3PP/R1BQ1RK1 w kq - 4 9,Bg5,c1g5,1-0
18,Black,1549,rn2kb1r/pp3ppp/2pq1n2/4p1B1/4P1b1/2NB1N2/PPP3PP/R2Q1RK1 b kq - 5 9,Be7,f8e7,1-0
19,White,1507,rn2k2r/pp2bppp/2pq1n2/4p1B1/4P1b1/2NB1N2/PPP3PP/R2Q1RK1 w kq - 6 10,Qc1,d1c1,1-0
20,Black,1549,rn2k2r/pp2bppp/2pq1n2/4p1B1/4P1b1/2NB1N2/PPP3PP/R1Q2RK1 b kq - 7 10,O-O,e8g8,1-0
21,White,1507,rn3rk1/pp2bppp/2pq1n2/4p1B1/4P1b1/2NB1N2/PPP3PP/R1Q2RK1 w - - 8 11,Qe3,c1e3,1-0
22,Black,1549,rn3rk1/pp2bppp/2pq1n2/4p1B1/4P1b1/2NBQN2/PPP3PP/R4RK1 b - - 9 11,Nbd7,b8d7,1-0
23,White,1507,r4rk1/pp1nbppp/2pq1n2/4p1B1/4P1b1/2NBQN2/PPP3PP/R4RK1 w - - 10 12,Rad1,a1d1,1-0
24,Black,1549,r4rk1/pp1nbppp/2pq1n2/4p1B1/4P1b1/2NBQN2/PPP3PP/3R1RK1 b - - 11 12,Qc7,d6c7,1-0
25,White,1507,r4rk1/ppqnbppp/2p2n2/4p1B1/4P1b1/2NBQN2/PPP3PP/3R1RK1 w - - 12 13,Bc4,d3c4,1-0
26,Black,1549,r4rk1/ppqnbppp/2p2n2/4p1B1/2B1P1b1/2N1QN2/PPP3PP/3R1RK1 b - - 13 13,b5,b7b5,1-0
27,White,1507,r4rk1/p1qnbppp/2p2n2/1p2p1B1/2B1P1b1/2N1QN2/PPP3PP/3R1RK1 w - - 0 14,Bb3,c4b3,1-0
28,Black,1549,r4rk1/p1qnbppp/2p2n2/1p2p1B1/4P1b1/1BN1QN2/PPP3PP/3R1RK1 b - - 1 14,a5,a7a5,1-0
29,White,1507,r4rk1/2qnbppp/2p2n2/pp2p1B1/4P1b1/1BN1QN2/PPP3PP/3R1RK1 w - - 0 15,a3,a2a3,1-0
30,Black,1549,r4rk1/2qnbppp/2p2n2/pp2p1B1/4P1b1/PBN1QN2/1PP3PP/3R1RK1 b - - 0 15,a4,a5a4,1-0
31,White,1507,r4rk1/2qnbppp/2p2n2/1p2p1B1/p3P1b1/PBN1QN2/1PP3PP/3R1RK1 w - - 0 16,Ba2,b3a2,1-0
